id,title,company_display_name,location_display,location_area,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category_label,created,description,redirect_url,search_query,search_location
5722142407,Product Manager - Data Intelligence,Addepar,"Edinburgh, Scotland","UK, Scotland, Edinburgh",51060.04,51060.04,1,,,IT Jobs,2026-05-07T21:55:43Z,"Who We Are Addepar is a global data and AI platform empowering investment professionals to turn complex financial information into actionable intelligence. Addepar unifies portfolio, market and client data in a total portfolio view and delivers AI-powered insights within investment and client workflows. More than 1,400 firms in nearly 60 countries use Addepar to manage and advise on nearly $9 trillion in assets. Its open platform integrates with nearly 650 software, data and consulting partners…",https://www.adzuna.co.uk/jobs/details/5722142407?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5805173375,Senior Data Modeller (Data Analytics & Core Engineering),Royal London Group,"Edinburgh, Scotland","UK, Scotland, Edinburgh",67605.77,67605.77,1,permanent,,IT Jobs,2026-07-17T21:52:59Z,"Job Title: Senior Data Modeller (Data Analytics & Core Engineering) Contract Type: Permanent Location: Alderley Park or Glasgow Working Style: Hybrid - 50% from home / 50% office based We have an exciting opportunity for a Senior Data Modeller to join our Core Engineering Team within Royal London’s Group Data & AI Office. You’ll help us turn complex data into trusted, well-governed data products that power analytics, reporting and AI across the business. In this role you’ll analyse and understa…",https://www.adzuna.co.uk/jobs/details/5805173375?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5795611890,Lead ML Ops Developer,CreateFuture,"Edinburgh, Scotland","UK, Scotland, Edinburgh",110419.86,110419.86,1,,,IT Jobs,2026-07-10T13:31:56Z,"Who we are CreateFuture is fast becoming the UK’s most recognisable digital consultancy, with years of experience building digital products and services for major organisations whilst putting our people first. We have offices in the centre of Edinburgh, Leeds, Manchester, and London as well as remote employees located throughout the country. We are a team of creators - whether that’s code, project plans, go to market strategies, culture initiatives, marketing campaigns, large language models or…",https://www.adzuna.co.uk/jobs/details/5795611890?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5720323765,"Vice President, Procurement & Sourcing - Professional Services Category",BlackRock,"Edinburgh, Scotland","UK, Scotland, Edinburgh",64940.04,64940.04,1,,full_time,Accounting & Finance Jobs,2026-05-06T12:48:23Z,"BlackRock is one of the world’s preeminent asset management firms and a premier provider of global investment management, risk management and advisory services to institutional, intermediary and individual investors around the world. BlackRock offers a range of solutions — from rigorous fundamental and quantitative active management approaches aimed at maximizing outperformance to highly efficient indexing strategies designed to gain broad exposure to the world’s capital markets. Our clients ca…",https://www.adzuna.co.uk/jobs/details/5720323765?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5119758112,Associate Director - Mechanical,Rework Recruitment,"Edinburgh, Scotland","UK, Scotland, Edinburgh",100474.3,100474.3,1,,,Engineering Jobs,2025-03-31T12:25:23Z,"Would you like to join a leading building services, construction, sustainability and real estate consultancy as Associate Director and Mechanical Lead for the Edinburgh office, overseeing key projects, providing technical and operational leadership to a multi-award-winning team delivering innovative and sustainable engineering design solutions for large-scale, complex, and high-profile projects across Scotland and the UK? You will be an integral member of leading consultancy that are renowned f…",https://www.adzuna.co.uk/jobs/details/5119758112?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5768949975,ESG Investment Analyst Programme,GOLDEN HIRING LIMITED,"Edinburgh, Scotland","UK, Scotland, Edinburgh",50000,50000,0,,,Accounting & Finance Jobs,2026-06-19T05:27:05Z,"Shape the future of sustainable investing. Are you fascinated by how capital can influence the world around us? Do you want to be part of investment decisions that support innovation, environmental progress, responsible business practices, and long-term economic growth? We are launching an exciting ESG Investment Analyst Programme designed for ambitious graduates who want to build a career at the intersection of finance, sustainability, and global investment strategy. This is not a traditional …",https://www.adzuna.co.uk/jobs/details/5768949975?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5797714586,Radar Trials Systems Engineer,Leonardo,"Edinburgh, Scotland","UK, Scotland, Edinburgh",72835.45,72835.45,1,permanent,part_time,Engineering Jobs,2026-07-12T07:56:13Z,"hackajob is collaborating with Leonardo to connect them with exceptional professionals for this role. Job Description: Salary Range: Systems Engineer £38,000 - £48,000 Senior Systems Engineer £44,500 - £56,000 Principal Systems Engineer £53,500 - £68,000q Lead Systems Engineer £59,500 - £75,000 Where this vacancy is being recruited across more than one grade, the successful candidate will be appointed to a specific assessed grade, and the applicable salary range will be that associated with the…",https://www.adzuna.co.uk/jobs/land/ad/5797714586?se=JMsSqA6G8RGJg-uPs_L7lA&utm_medium=api&utm_source=c0698c3f&v=6F9AAF61D282878A02D992DB1C0272C0BA46CA4F,data scientist,Edinburgh
5807177614,Sustainability & Reputational Risk Manager - Climate and Thematic (12 month FTC),Prudential Distribution,"Edinburgh, Scotland","UK, Scotland, Edinburgh",58815.27,58815.27,1,contract,full_time,Accounting & Finance Jobs,2026-07-19T13:49:17Z,"Our purpose is to give everyone real confidence to put their money to work. With a heritage dating back more than 175 years, we have a long history of innovation in savings and investments, combining asset management and insurance expertise to offer a wide range of solutions. Our two distinct operating segments, Asset Management and Life, work together to provide access to balanced, long-term investment and savings solutions. Through telling it like it is, owning it now, and moving it forward t…",https://www.adzuna.co.uk/jobs/details/5807177614?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5807604403,Advisory Services Graduate (Multiple locations),AECOM,"Edinburgh, Scotland","UK, Scotland, Edinburgh",38637.01,38637.01,1,permanent,,Graduate Jobs,2026-07-20T01:57:06Z,"Company Description Work with Us. Change the World. At AECOM, we're delivering a better world. Whether improving your commute, keeping the lights on, providing access to clean water, or transforming skylines, our work helps people and communities thrive. We are the world's trusted infrastructure consulting firm, partnering with clients to solve the world's most complex challenges and build legacies for future generations. There has never been a better time to be at AECOM. With accelerating infr…",https://www.adzuna.co.uk/jobs/details/5807604403?utm_medium=api&utm_source=c0698c3f,data scientist,Edinburgh
5800491051,Trainee Data Engineer Programme No Experience Required,NEWTO TRAINING LIMITED,"Edinburgh, Scotland","UK, Scotland, Edinburgh",40000,40000,0,permanent,,IT Jobs,2026-07-15T01:47:46Z,"Trainee Data Engineer Programme No Experience Required *This is a self-funded career programme with a guaranteed job on completion or 100% of your course fees back* Train. Certify. Get Hired. Are you looking to start a career in data but don't know where to begin? The demand for Data Analysts has grown by 20% annually, with experienced professionals earning salaries upwards of £58,000. In todays digital world, data is critical to business decision-making, making the role of a Data Analyst indis…",https://www.adzuna.co.uk/jobs/land/ad/5800491051?se=MJx1qQ6G8RGOjq-EnQ330Q&utm_medium=api&utm_source=c0698c3f&v=158DCE4824350B297FC780A7780DDB430397FF57,data engineer,Edinburgh
5715833165,Data Engineer,Dayshape,"Edinburgh, Scotland","UK, Scotland, Edinburgh",38000,48500,0,,full_time,IT Jobs,2026-05-01T13:08:15Z,"About Us We’re Dayshape—an award-winning software scale-up with big ambitions and the momentum to match. Trusted by Big Four and many other top professional services firms globally, our AI-powered resource management platform is helping organisations to achieve extraordinary results. Our platform stands apart as the only solution that combines advanced AI, real-time project financials, and firm-wide insights to elevate resource management to a strategic function. By driving profitable growth, p…",https://www.adzuna.co.uk/jobs/details/5715833165?utm_medium=api&utm_source=c0698c3f,data engineer,Edinburgh
5794406927,Data Engineer,Quorum Cyber,"Edinburgh, Scotland","UK, Scotland, Edinburgh",56386.68,56386.68,1,permanent,full_time,IT Jobs,2026-07-09T20:03:53Z,"Company Description: At Quorum Cyber, we're on a mission to help good people win. Founded in Edinburgh in 2016, we're one of the fastest growing cyber security companies in the UK and North America, serving over 400 customers on four continents. We protect organisations against the rising threat of cyber-attacks, enabling them to thrive in an increasingly unpredictable and inhospitable digital landscape. As a Microsoft-only security house, a Microsoft Solutions Partner for Security, a member of…",https://www.adzuna.co.uk/jobs/details/5794406927?utm_medium=api&utm_source=c0698c3f,data engineer,Edinburgh
5782335857,Senior Data Engineer,Experis UK,"Edinburgh, Scotland","UK, Scotland, Edinburgh",525,565,0,contract,full_time,IT Jobs,2026-06-30T19:41:36Z,"Experis are partnering with an organisation who are undertaking a significant transformation and are seeing a Senior Data Engineer with strong Microsoft Fabric expertise to support the delivery of a modern data platform. This role is Inside IR35, and is for an initial 3 months (with the potential to extend past this date). This is a hands-on contract opportunity where you'll be expected to make an immediate impact, designing and delivering production-ready data solutions within a fast-paced env…",https://www.adzuna.co.uk/jobs/details/5782335857?utm_medium=api&utm_source=c0698c3f,data engineer,Edinburgh
5810697934,Data Engineer (Databricks),Prudential UK Services,"Edinburgh, Scotland","UK, Scotland, Edinburgh",55598.2,55598.2,1,contract,full_time,IT Jobs,2026-07-22T10:53:54Z,"At M&G, our purpose is to give everyone real confidence to put their money to work. With a heritage dating back more than 175 years, we have a long history of innovation in savings and investments, combining asset management and insurance expertise to offer a wide range of solutions. Our two distinct operating segments, Asset Management and Life, work together to provide access to balanced, long-term investment and savings solutions. Through telling it like it is, owning it now and moving it fo…",https://www.adzuna.co.uk/jobs/details/5810697934?utm_medium=api&utm_source=c0698c3f,data engineer,Edinburgh
